timestamp,channel,segment,value,anomaly_score,predicted_anomaly,anomaly,label,train
2022-06-01T23:43:43.000000Z,CADC0872,1,-1.00055e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:44.000000Z,CADC0872,1,-9.03241e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:45.000000Z,CADC0872,1,-9.58442e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:46.000000Z,CADC0872,1,-8.60372e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:47.000000Z,CADC0872,1,-7.491e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:48.000000Z,CADC0872,1,-7.491e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:49.000000Z,CADC0872,1,-6.93381e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:50.000000Z,CADC0872,1,-7.20791e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:51.000000Z,CADC0872,1,-5.40066e-06,0.3927554754939063,1,1,anomaly,1
2022-06-01T23:43:52.000000Z,CADC0872,1,-5.39658e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:53.000000Z,CADC0872,1,-5.39658e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:54.000000Z,CADC0872,1,-4.70221e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:55.000000Z,CADC0872,1,-4.14575e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:56.000000Z,CADC0872,1,-3.72615e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:57.000000Z,CADC0872,1,-3.30713e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:58.000000Z,CADC0872,1,-3.30713e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:43:59.000000Z,CADC0872,1,-1.90735e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:00.000000Z,CADC0872,1,-1.07653e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:01.000000Z,CADC0872,1,-1.21131e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:02.000000Z,CADC0872,1,-9.31926e-07,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:03.000000Z,CADC0872,1,-5.19185e-07,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:04.000000Z,CADC0872,1,-5.19185e-07,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:05.000000Z,CADC0872,1,4.5635e-07,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:06.000000Z,CADC0872,1,8.78924e-07,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:07.000000Z,CADC0872,1,1.2946e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:08.000000Z,CADC0872,1,1.2946e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:09.000000Z,CADC0872,1,2.69835e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:10.000000Z,CADC0872,1,2.69835e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:11.000000Z,CADC0872,1,4.22114e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:12.000000Z,CADC0872,1,3.25581e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:13.000000Z,CADC0872,1,3.67482e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:14.000000Z,CADC0872,1,3.67482e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:15.000000Z,CADC0872,1,5.48259e-06,0.3927554754939063,1,1,anomaly,1
2022-06-01T23:44:16.000000Z,CADC0872,1,6.3234e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:17.000000Z,CADC0872,1,6.4598e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:18.000000Z,CADC0872,1,6.4598e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:19.000000Z,CADC0872,1,7.01856e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:20.000000Z,CADC0872,1,7.99759e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:21.000000Z,CADC0872,1,8.1412e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:22.000000Z,CADC0872,1,8.83442e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:23.000000Z,CADC0872,1,9.11511e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:24.000000Z,CADC0872,1,9.11511e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:25.000000Z,CADC0872,1,9.95131e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:26.000000Z,CADC0872,1,1.13434e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:27.000000Z,CADC0872,1,1.12071e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:28.000000Z,CADC0872,1,1.12071e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:29.000000Z,CADC0872,1,1.27435e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:30.000000Z,CADC0872,1,1.31626e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:31.000000Z,CADC0872,1,1.21911e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:32.000000Z,CADC0872,1,1.37223e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:33.000000Z,CADC0872,1,1.37279e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:34.000000Z,CADC0872,1,1.37279e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:35.000000Z,CADC0872,1,1.41467e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:36.000000Z,CADC0872,1,1.47054e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:37.000000Z,CADC0872,1,1.48431e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:38.000000Z,CADC0872,1,1.48431e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:39.000000Z,CADC0872,1,1.56778e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:40.000000Z,CADC0872,1,1.70795e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:41.000000Z,CADC0872,1,1.6802e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:42.000000Z,CADC0872,1,1.6802e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:43.000000Z,CADC0872,1,1.66631e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:44.000000Z,CADC0872,1,1.83336e-05,0.3982778635536078,1,1,anomaly,1
2022-06-01T23:44:45.000000Z,CADC0872,1,1.86148e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:46.000000Z,CADC0872,1,1.76467e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:47.000000Z,CADC0872,1,1.84836e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:48.000000Z,CADC0872,1,1.84836e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:49.000000Z,CADC0872,1,1.93254e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:50.000000Z,CADC0872,1,1.90445e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:51.000000Z,CADC0872,1,2.0021e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:52.000000Z,CADC0872,1,1.98869e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:53.000000Z,CADC0872,1,1.93354e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:54.000000Z,CADC0872,1,1.93354e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:55.000000Z,CADC0872,1,2.01724e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:56.000000Z,CADC0872,1,2.01726e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:57.000000Z,CADC0872,1,1.96202e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:58.000000Z,CADC0872,1,1.96202e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:44:59.000000Z,CADC0872,1,2.07366e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:00.000000Z,CADC0872,1,2.08751e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:01.000000Z,CADC0872,1,2.08811e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:02.000000Z,CADC0872,1,2.10236e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:03.000000Z,CADC0872,1,2.10236e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:04.000000Z,CADC0872,1,2.20014e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:05.000000Z,CADC0872,1,2.17284e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:06.000000Z,CADC0872,1,2.14525e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:07.000000Z,CADC0872,1,2.20083e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:08.000000Z,CADC0872,1,2.20083e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:09.000000Z,CADC0872,1,2.17338e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:10.000000Z,CADC0872,1,2.15949e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:11.000000Z,CADC0872,1,2.18762e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:12.000000Z,CADC0872,1,2.22979e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:13.000000Z,CADC0872,1,2.22979e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:14.000000Z,CADC0872,1,2.1188e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:15.000000Z,CADC0872,1,2.11967e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:16.000000Z,CADC0872,1,2.14633e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:17.000000Z,CADC0872,1,2.07832e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:18.000000Z,CADC0872,1,2.07832e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:19.000000Z,CADC0872,1,2.10592e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:20.000000Z,CADC0872,1,2.14859e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:21.000000Z,CADC0872,1,2.079e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:22.000000Z,CADC0872,1,2.17646e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:23.000000Z,CADC0872,1,2.09351e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:24.000000Z,CADC0872,1,2.09351e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:25.000000Z,CADC0872,1,2.07948e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:26.000000Z,CADC0872,1,2.10737e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:27.000000Z,CADC0872,1,2.02431e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:28.000000Z,CADC0872,1,2.02431e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:29.000000Z,CADC0872,1,1.99775e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:30.000000Z,CADC0872,1,1.98397e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:31.000000Z,CADC0872,1,1.99816e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:32.000000Z,CADC0872,1,1.99816e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:33.000000Z,CADC0872,1,1.90116e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:34.000000Z,CADC0872,1,1.90176e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:35.000000Z,CADC0872,1,1.88771e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:36.000000Z,CADC0872,1,1.85998e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:37.000000Z,CADC0872,1,1.83254e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:38.000000Z,CADC0872,1,1.83254e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:39.000000Z,CADC0872,1,1.80497e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:40.000000Z,CADC0872,1,1.76364e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:41.000000Z,CADC0872,1,1.69394e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:42.000000Z,CADC0872,1,1.68071e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:43.000000Z,CADC0872,1,1.66657e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:44.000000Z,CADC0872,1,1.66657e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:45.000000Z,CADC0872,1,1.62553e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:46.000000Z,CADC0872,1,1.62552e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:47.000000Z,CADC0872,1,1.58443e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:48.000000Z,CADC0872,1,1.58443e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:49.000000Z,CADC0872,1,1.47357e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:50.000000Z,CADC0872,1,1.51574e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:51.000000Z,CADC0872,1,1.43239e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:52.000000Z,CADC0872,1,1.47469e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:53.000000Z,CADC0872,1,1.37753e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:54.000000Z,CADC0872,1,1.37753e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:55.000000Z,CADC0872,1,1.36358e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:56.000000Z,CADC0872,1,1.32195e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:57.000000Z,CADC0872,1,1.2391e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:58.000000Z,CADC0872,1,1.2391e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:45:59.000000Z,CADC0872,1,1.19725e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:00.000000Z,CADC0872,1,1.1838e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:01.000000Z,CADC0872,1,1.10098e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:03.000000Z,CADC0872,1,1.10089e-05,0.7223563450875797,1,1,anomaly,1
2022-06-01T23:46:03.000000Z,CADC0872,1,1.03162e-05,0.7177964142077409,1,1,anomaly,1
2022-06-01T23:46:04.000000Z,CADC0872,1,9.89654e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:05.000000Z,CADC0872,1,8.65632e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:06.000000Z,CADC0872,1,8.37161e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:08.000000Z,CADC0872,1,7.82069e-06,0.6902385999807394,1,1,anomaly,1
2022-06-01T23:46:08.000000Z,CADC0872,1,7.1213e-06,0.7630492690201387,1,1,anomaly,1
2022-06-01T23:46:09.000000Z,CADC0872,1,7.12323e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:10.000000Z,CADC0872,1,6.70949e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:11.000000Z,CADC0872,1,5.59625e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:13.000000Z,CADC0872,1,4.62004e-06,0.5323150716810252,1,1,anomaly,1
2022-06-01T23:46:13.000000Z,CADC0872,1,4.34427e-06,0.6172535445545806,1,1,anomaly,1
2022-06-01T23:46:14.000000Z,CADC0872,1,3.51423e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:15.000000Z,CADC0872,1,0.0,0.5981335492791289,1,1,anomaly,1
2022-06-01T23:46:16.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:17.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:18.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:19.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:20.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:21.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:22.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:23.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:24.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:25.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:26.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:27.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:28.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:29.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:30.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:31.000000Z,CADC0872,1,0.0,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:32.000000Z,CADC0872,1,5.37127e-06,0.857663043478261,1,1,anomaly,1
2022-06-01T23:46:33.000000Z,CADC0872,1,-6.77119e-06,1.0,1,1,anomaly,1
2022-06-01T23:46:34.000000Z,CADC0872,1,-7.46624e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:35.000000Z,CADC0872,1,-8.02203e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:36.000000Z,CADC0872,1,-9.27197e-06,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:38.000000Z,CADC0872,1,-9.83136e-06,0.6911924102326102,1,1,anomaly,1
2022-06-01T23:46:38.000000Z,CADC0872,1,-9.8301e-06,0.7830492690201387,1,1,anomaly,1
2022-06-01T23:46:39.000000Z,CADC0872,1,-1.02441e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:40.000000Z,CADC0872,1,-1.09449e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:41.000000Z,CADC0872,1,-1.16394e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:43.000000Z,CADC0872,1,-1.23309e-05,0.5826502024404026,1,1,anomaly,1
2022-06-01T23:46:43.000000Z,CADC0872,1,-1.2751e-05,0.7730492690201387,1,1,anomaly,1
2022-06-01T23:46:44.000000Z,CADC0872,1,-1.26156e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:45.000000Z,CADC0872,1,-1.40075e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:46.000000Z,CADC0872,1,-1.41446e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:48.000000Z,CADC0872,1,-1.48403e-05,0.5926502024404027,1,1,anomaly,1
2022-06-01T23:46:48.000000Z,CADC0872,1,-1.48413e-05,0.8030492690201387,1,1,anomaly,1
2022-06-01T23:46:49.000000Z,CADC0872,1,-1.49891e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:50.000000Z,CADC0872,1,-1.56801e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:51.000000Z,CADC0872,1,-1.60952e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:53.000000Z,CADC0872,1,-1.70713e-05,0.6061075978309225,1,1,anomaly,1
2022-06-01T23:46:53.000000Z,CADC0872,1,-1.74893e-05,0.6830492690201387,1,1,anomaly,1
2022-06-01T23:46:54.000000Z,CADC0872,1,-1.72211e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:55.000000Z,CADC0872,1,-1.8463e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:56.000000Z,CADC0872,1,-1.87412e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:46:58.000000Z,CADC0872,1,-1.86107e-05,0.7045509749034313,1,1,anomaly,1
2022-06-01T23:46:58.000000Z,CADC0872,1,-1.93119e-05,0.8318307816251809,1,1,anomaly,1
2022-06-01T23:46:59.000000Z,CADC0872,1,-1.98587e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:00.000000Z,CADC0872,1,-1.98663e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:01.000000Z,CADC0872,1,-2.02867e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:03.000000Z,CADC0872,1,-2.14005e-05,0.7746502024404025,1,1,anomaly,1
2022-06-01T23:47:03.000000Z,CADC0872,1,-2.14015e-05,0.7372159356868054,1,1,anomaly,1
2022-06-01T23:47:04.000000Z,CADC0872,1,-2.16789e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:05.000000Z,CADC0872,1,-2.32096e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:06.000000Z,CADC0872,1,-2.14084e-05,0.3900425694359608,1,1,anomaly,1
2022-06-01T23:47:08.000000Z,CADC0872,1,-2.27955e-05,0.6646502024404026,1,1,anomaly,1
2022-06-01T23:47:08.000000Z,CADC0872,1,-2.29465e-05,0.6967179080733934,1,1,anomaly,1
2022-06-01T23:47:09.000000Z,CADC0872,1,-2.36319e-05,0.3922932283813618,1,1,anomaly,1
2022-06-01T23:47:10.000000Z,CADC0872,1,-2.37757e-05,0.3922932283813618,1,1,anomaly,1
